,법정동시군구코드,법정동,단지명,지번,전용면적,계약년도,계약월,계약일,보증금액,월세금액,층,건축년도,계약기간,계약구분,갱신요구권사용,종전계약보증금,종전계약월세,단지일련번호,roadnm,roadnmbcd,roadnmbonbun,roadnmbubun,roadnmcd,roadnmseq,roadnmsggcd
935,11650,잠원동,신반포27,56-2,53.46,2022,1,15,3000,69,3,1985,22.01~24.01,신규,None,,,11650-124,잠원로8길 3,0,00003,00000,4163529,1,11650
936,11650,반포동,반포자이,20-43,84.984,2022,1,17,136500,0,3,2009,22.02~24.02,갱신,None,130000,,11650-3500,신반포로 270,0,00270,00000,3121017,2,11650
937,11650,반포동,반포리체,30-26,84.967,2022,1,8,145000,0,20,2010,22.02~24.02,갱신,None,130000,,11650-3617,고무래로 35,0,00035,00000,3121001,1,11650
938,11650,내곡동,서초포레스타2단지,384,39.43,2022,1,18,7629,3,8,2015,None,신규,None,,,11650-4156,헌릉로8길 45,0,00045,00000,4163749,2,11650
939,11650,서초동,DK밸리뷰시티,1584-6,23.88,2022,1,15,36000,0,10,2019,22.02~24.02,신규,None,,,11650-4764,반포대로14길 14,0,00014,00000,4163225,0,11650
940,11650,우면동,서초힐스,773,74.97,2022,1,7,80000,0,16,2012,22.02~23.07,신규,None,,,11650-3821,양재대로2길 90,0,00090,00000,4163748,1,11650
941,11650,반포동,아크로리버파크,2-12,112.93,2022,1,11,210000,0,2,2016,22.02~24.02,갱신,사용,200000,,11650-4440,신반포로15길 19,0,00019,00000,4163450,0,11650
942,11650,서초동,신동아아파트(1차),1333,101.6,2022,1,15,35000,4,11,1978,22.03~24.03,갱신,사용,35000,,11650-53,사임당로 137,0,00137,00000,3121014,1,11650
943,11650,잠원동,한신타운,60-4,78.39,2022,1,15,63000,0,14,1989,None,갱신,사용,60000,,11650-149,나루터로4길 70-5,0,00070,00005,4163049,1,11650
944,11650,우면동,호반써밋서초파크,788,84.99,2022,1,18,20767,9,9,2013,None,None,None,,,11650-3974,양재대로2길 33,0,00033,00000,4163748,1,11650
945,11650,서초동,래미안서초에스티지S,1754,134.27,2022,1,12,178500,0,8,2018,22.02~24.02,갱신,사용,170000,,11650-4622,서운로 104,0,00104,00000,3121016,1,11650
946,11650,신원동,서초포레스타7단지,615,49.39,2022,1,18,23377,0,6,2013,None,신규,None,,,11650-3954,청계산로11길 7-12,0,00007,00012,4163752,1,11650
947,11650,우면동,서초힐스,773,84.95,2022,1,10,90000,0,16,2012,22.02~24.02,신규,None,,,11650-3821,양재대로2길 90,0,00090,00000,4163748,1,11650
948,11650,반포동,반포미도2차아파트,60-5,71.49,2022,1,7,47250,0,6,1989,22.01~24.01,갱신,사용,45000,,11650-173,사평대로 240,0,00240,00000,2121001,2,11650
949,11650,잠원동,훼미리,51,84.9,2022,1,17,40000,175,1,1992,22.01~24.01,갱신,None,10000,175,11650-154,잠원로 202-11,0,00202,00011,3121019,1,11650
950,11650,우면동,서초힐스,773,74.95,2022,1,15,80000,0,16,2012,22.02~24.02,신규,None,,,11650-3821,양재대로2길 90,0,00090,00000,4163748,1,11650
951,11650,우면동,호반써밋서초파크,788,84.99,2022,1,11,20767,23,12,2013,None,None,None,,,11650-3974,양재대로2길 33,0,00033,00000,4163748,1,11650
952,11650,잠원동,동아,157,84.91,2022,1,14,30000,160,4,2002,22.02~24.02,갱신,사용,30000,150,11650-102,신반포로33길 15,0,00015,00000,4163453,1,11650
953,11650,잠원동,현대,53,84.87,2022,1,15,73500,0,11,1993,22.02~24.02,갱신,사용,70000,,11650-152,잠원로12길 4,0,00004,00000,4163525,1,11650
954,11650,잠원동,래미안신반포팰리스,158,59.99,2022,1,17,58665,0,13,2016,None,신규,None,,,11650-4439,잠원로8길 35,0,00035,00000,4163529,0,11650
955,11650,방배동,방배대우디오빌,866-20,29.6,2022,1,15,26700,0,11,2005,22.02~24.02,갱신,사용,25500,,11650-3191,서초대로 17,0,00017,00000,2121002,1,11650
956,11650,우면동,서초호반써밋,753,101.0107,2022,1,13,78500,0,21,2013,22.02~24.02,갱신,사용,75000,,11650-3963,양재대로2길 109,0,00109,00000,4163748,1,11650
957,11650,서초동,서초노블레스아파트,1362-10,29.96,2022,1,17,39900,0,12,2019,22.01~24.01,갱신,None,38000,,11650-4745,강남대로39길 15-11,None,00015,00011,4163018,0,11650
958,11650,반포동,아크로리버파크,2-12,59.97,2022,1,17,69012,0,10,2016,None,신규,None,,,11650-4440,신반포로15길 19,0,00019,00000,4163450,0,11650
959,11650,신원동,서초포레스타7단지,615,49.39,2022,1,17,23377,0,7,2013,None,신규,None,,,11650-3954,청계산로11길 7-12,0,00007,00012,4163752,1,11650
960,11650,서초동,디아레나서초,1588-5,26.94,2022,1,17,33600,0,7,2020,22.02~23.02,신규,None,,,11650-4779,효령로53길 24,0,00024,00000,4163646,0,11650
961,11650,잠원동,아크로리버뷰신반포,159,84.82,2022,1,15,152250,0,17,2018,22.02~24.03,갱신,사용,145000,,11650-4676,잠원로 117,0,00117,00000,3121019,0,11650
962,11650,우면동,서초네이처힐6단지,737,59.99,2022,1,10,10000,190,14,2013,22.02~24.02,신규,None,,,11650-3874,태봉로2길 30,0,00030,00000,4163582,1,11650
963,11650,신원동,서초포레스타5단지,579,59.93,2022,1,8,40000,89,9,2014,22.03~24.03,갱신,사용,40000,80,11650-4026,청계산로7길 43,0,00043,00000,4163750,1,11650
964,11650,서초동,서초아트자이,1583-10,165.5725,2022,1,17,136500,0,6,2009,22.03~24.03,갱신,사용,130000,,11650-3542,반포대로 58,0,00058,00000,2121003,3,11650
965,11650,서초동,서초에스케이뷰,1521-8,116.46,2022,1,7,78000,10,3,2006,22.01~24.01,갱신,사용,75000,10,11650-3308,반포대로21길 62,0,00062,00000,4163232,1,11650
966,11650,반포동,반포힐스테이트,16-6,59.7,2022,1,6,10000,410,3,2012,22.01~24.01,신규,None,,,11650-3687,신반포로16길 15-20,0,00015,00020,4163754,1,11650
967,11650,서초동,서초래미안,1682,96.87,2022,1,15,105000,100,5,2003,22.03~24.03,신규,None,,,11650-523,서초대로65길 13-10,0,00013,00010,4163425,1,11650
968,11650,우면동,서초네이처힐5단지,730,114.95,2022,1,17,61031,0,14,2011,None,신규,None,,,11650-3702,태봉로2길 5,0,00005,00000,4163582,1,11650
969,11650,서초동,경남아너스빌201동,1456-2,84.95,2022,1,17,57700,105,8,2006,None,None,None,,,11650-3257,반포대로10길 42,0,00042,00000,4163222,1,11650
970,11650,반포동,아크로리버파크,2-12,59.95,2022,1,17,72298,0,3,2016,None,신규,None,,,11650-4440,신반포로15길 19,0,00019,00000,4163450,0,11650
971,11650,잠원동,한강,49-8,84.53,2022,1,15,83000,0,8,1989,22.01~24.01,갱신,None,68000,,11650-144,잠원로 213-10,0,00213,00010,3121019,1,11650
972,11650,반포동,래미안퍼스티지,18-1,84.93,2022,1,15,169000,0,10,2009,22.02~24.02,갱신,사용,161000,,11650-3559,반포대로 275,0,00275,00000,2121003,2,11650
973,11650,반포동,반포미도,60-4,84.96,2022,1,15,57750,0,1,1987,22.02~24.02,갱신,사용,55000,,11650-172,서초중앙로29길 28,0,00028,00000,4163713,1,11650
974,11650,서초동,서초푸르지오써밋,1311-10,59.92,2022,1,17,55961,0,11,2017,None,신규,None,,,11650-4550,서운로 201,0,00201,00000,3121016,1,11650
975,11650,서초동,서초2차e-편한세상,1529,116.745,2022,1,17,60000,250,9,2005,22.03~24.03,신규,None,,,11650-774,효령로49길 57,0,00057,00000,4163642,1,11650
976,11650,반포동,반포자이,20-43,84.984,2022,1,17,107900,160,14,2009,22.02~24.02,갱신,None,100000,160,11650-3500,신반포로 270,0,00270,00000,3121017,2,11650
977,11650,방배동,방배아크로타워,923-6,75.26,2022,1,13,30000,120,7,2007,22.03~24.03,신규,None,,,11650-3358,방배로13길 18,0,00018,00000,4163251,1,11650
978,11650,방배동,임광,1015,136.38,2022,1,17,0,350,6,1985,22.01~24.01,신규,None,,,11650-341,방배로 14,0,00014,00000,3121010,1,11650
979,11650,우면동,호반써밋서초파크뷰,789,59.99,2022,1,8,50400,0,5,2013,22.02~24.02,갱신,사용,48000,,11650-3976,양재대로2길 11,0,00011,00000,4163748,1,11650
980,11650,서초동,래미안서초에스티지,1332-13,59.99,2022,1,17,10000,193,14,2016,22.03~23.03,갱신,None,10000,183,11650-4470,서운로 107,0,00107,00000,3121016,0,11650
981,11650,서초동,서초1차e-편한세상,1487-63,130.53,2022,1,17,130000,0,4,2004,22.01~24.01,신규,None,,,11650-708,명달로6길 31,0,00031,00000,4163193,1,11650
982,11650,서초동,서초푸르지오써밋,1311-10,74.93,2022,1,17,94500,95,29,2017,22.04~24.04,갱신,사용,90000,90,11650-4550,서운로 201,0,00201,00000,3121016,1,11650
983,11650,반포동,반포푸르지오,10,84.82,2022,1,3,80000,120,4,2000,22.01~24.01,신규,None,,,11650-176,신반포로15길 4,0,00004,00000,4163450,1,11650
984,11650,서초동,서초아트자이,1583-10,165.5725,2022,1,17,136500,0,5,2009,None,갱신,사용,130000,,11650-3542,반포대로 58,0,00058,00000,2121003,3,11650
985,11650,잠원동,신반포16,55-12,52.32,2022,1,15,27300,0,11,1983,22.01~24.01,갱신,사용,26000,,11650-113,잠원로 157,0,00157,00000,3121019,1,11650
986,11650,서초동,서초교대e편한세상,1686-9,84.93,2022,1,7,5000,440,4,2010,22.02~24.02,신규,None,,,11650-3579,서초중앙로24길 33,0,00033,00000,4163710,1,11650
987,11650,서초동,동아아파트,1344-7,24.57,2022,1,8,10000,64,6,2015,22.02~23.02,신규,None,,,11650-4142,서운로11길 13,0,00013,00000,4163372,1,11650
988,11650,우면동,엘에이치서초3단지,784,36.7,2022,1,17,2102,26,18,2013,None,None,None,,,11650-3966,양재대로2길 34,0,00034,00000,4163748,1,11650
989,11650,방배동,서리풀e편한세상,906-13,59.97,2022,1,15,30000,161,8,2010,22.02~24.02,갱신,사용,30000,150,11650-3573,효령로33길 50,0,00050,00000,4163633,1,11650
990,11650,서초동,서초노블레스아파트,1362-10,26.74,2022,1,17,38800,0,6,2019,22.01~24.01,갱신,사용,37000,,11650-4745,강남대로39길 15-11,None,00015,00011,4163018,0,11650
991,11650,신원동,서초포레스타3단지,568,59.96,2022,1,16,80000,0,10,2014,22.03~24.03,신규,None,,,11650-4040,헌릉로8길 22,0,00022,00000,4163749,1,11650
992,11650,서초동,서초노블레스아파트,1362-10,29.96,2022,1,17,41500,0,10,2019,22.01~24.01,갱신,None,38500,,11650-4745,강남대로39길 15-11,None,00015,00011,4163018,0,11650
993,11650,서초동,서초래미안,1682,111.32,2022,1,15,175000,0,25,2003,22.03~24.03,신규,None,,,11650-523,서초대로65길 13-10,0,00013,00010,4163425,1,11650
994,11650,서초동,서초동프레스티지아파트,1344-4,55.1,2022,1,15,67200,0,10,2017,22.02~24.02,갱신,사용,64000,,11650-4471,서운로11길 17,0,00017,00000,4163372,0,11650
995,11650,서초동,서초교대e편한세상,1686-9,84.97,2022,1,17,15000,390,12,2010,22.02~24.02,신규,None,,,11650-3579,서초중앙로24길 33,0,00033,00000,4163710,1,11650
996,11650,우면동,엘에이치서초3단지,784,36.7,2022,1,17,2102,26,20,2013,None,None,None,,,11650-3966,양재대로2길 34,0,00034,00000,4163748,1,11650
997,11650,방배동,방배1차현대홈타운,1344,114.78,2022,1,17,153000,0,3,1999,22.01~24.01,신규,None,,,11650-290,서초대로1길 30,0,00030,00000,4163389,1,11650
998,11650,반포동,래미안퍼스티지,18-1,84.93,2022,1,8,90000,300,30,2009,22.03~24.03,신규,None,,,11650-3559,반포대로 275,0,00275,00000,2121003,2,11650
999,11650,잠원동,신반포2,73,79.42,2022,1,17,48000,0,8,1978,22.02~24.02,갱신,None,43000,,11650-117,신반포로23길 41,0,00041,00000,4163452,1,11650
1000,11650,잠원동,신화,54-7,57.33,2022,1,15,4000,163,13,1997,22.01~24.01,갱신,사용,4000,155,11650-132,잠원로14길 54,0,00054,00000,4163526,1,11650
1001,11650,잠원동,래미안신반포리오센트,161,59.92,2022,1,15,24365,34,17,2019,None,신규,None,,,11650-4750,잠원로14길 32,0,00032,00000,4163526,0,11650
1002,11650,반포동,반포자이,20-43,194.515,2022,1,15,240000,0,19,2009,22.02~24.02,갱신,None,220000,,11650-3500,신반포로 270,0,00270,00000,3121017,2,11650
1003,11650,잠원동,동아,157,59.8,2022,1,15,71400,0,7,2002,22.02~24.02,갱신,사용,68000,,11650-102,신반포로33길 15,0,00015,00000,4163453,1,11650
1004,11650,신원동,서초포레스타3단지,568,84.39,2022,1,17,90000,0,7,2014,22.02~24.02,신규,None,,,11650-4040,헌릉로8길 22,0,00022,00000,4163749,1,11650
1005,11650,반포동,래미안퍼스티지,18-1,59.89,2022,1,15,106200,60,27,2009,22.02~24.02,None,None,,,11650-3559,반포대로 275,0,00275,00000,2121003,2,11650
1006,11650,우면동,서초힐스,773,74.97,2022,1,15,63000,0,22,2012,None,None,None,,,11650-3821,양재대로2길 90,0,00090,00000,4163748,1,11650
1007,11650,우면동,서초호반써밋,753,101.0482,2022,1,8,50000,83,20,2013,22.02~24.02,갱신,사용,50000,75,11650-3963,양재대로2길 109,0,00109,00000,4163748,1,11650
1008,11650,잠원동,신반포4,70,96.48,2022,1,15,61950,0,2,1979,22.01~24.01,갱신,사용,59000,,11650-125,잠원로 37-48,0,00037,00048,3121019,1,11650
1009,11650,서초동,서초센트럴IPARK,1582-3,80.5004,2022,1,8,80000,170,26,2020,22.02~24.02,신규,None,,,11650-4827,반포대로18길 36,0,00036,00000,4163228,0,11650
1010,11650,내곡동,서초포레스타2단지,384,59.09,2022,1,15,56700,0,8,2015,22.01~24.01,갱신,사용,54000,,11650-4156,헌릉로8길 45,0,00045,00000,4163749,2,11650
1011,11650,잠원동,킴스빌리지,71-12,37.38,2022,1,14,1000,116,14,1996,22.03~24.03,갱신,사용,1000,110,11650-142,잠원로3길 6,0,00006,00000,4163527,1,11650
1012,11650,우면동,서초네이처힐6단지,737,49.9,2022,1,17,10437,0,6,2013,None,신규,None,,,11650-3874,태봉로2길 30,0,00030,00000,4163582,1,11650
1013,11650,우면동,서초네이처힐5단지,730,114.95,2022,1,17,61031,0,12,2011,None,신규,None,,,11650-3702,태봉로2길 5,0,00005,00000,4163582,1,11650
1014,11650,우면동,서초네이처힐5단지,730,114.95,2022,1,17,61031,0,11,2011,None,신규,None,,,11650-3702,태봉로2길 5,0,00005,00000,4163582,1,11650
1015,11650,잠원동,한신,56-3,84.52,2022,1,15,85000,80,8,1992,22.01~23.09,갱신,None,85000,,11650-145,잠원로 150,0,00150,00000,3121019,1,11650
1016,11650,반포동,아크로리버파크,2-12,84.97,2022,1,8,170000,130,15,2016,22.02~24.02,신규,None,,,11650-4440,신반포로15길 19,0,00019,00000,4163450,0,11650
1017,11650,방배동,방배2차현대홈타운,2001,84.94,2022,1,15,80000,100,7,2001,22.02~24.02,신규,None,,,11650-380,서초대로1길 34,0,00034,00000,4163389,1,11650
1018,11650,서초동,연우,1487-115,88.96,2022,1,14,66000,0,9,2015,22.02~24.02,갱신,사용,63000,,11650-4139,명달로8길 8,0,00008,00000,4163194,0,11650
1019,11650,반포동,디에이치반포라클라스,1343,84.9858,2022,1,15,170000,150,27,2021,22.02~24.02,신규,None,,,11650-4959,서초중앙로 206,None,00206,00000,3121024,0,11650
1020,11650,방배동,신동아,988-1,105.86,2022,1,8,50000,70,10,1981,22.02~24.02,신규,None,,,11650-322,효령로 164,0,00164,00000,3121021,1,11650
1021,11650,서초동,서초푸르지오써밋,1311-10,59.92,2022,1,14,55961,0,8,2017,None,신규,None,,,11650-4550,서운로 201,0,00201,00000,3121016,1,11650
1022,11650,방배동,방배대우(562-1),562-1,84.76,2022,1,12,45000,60,7,1992,None,None,None,,,11650-271,효령로4길 56-29,0,00056,00029,4163643,1,11650
1023,11650,반포동,궁전,65-1,117.11,2022,1,15,65000,0,4,1984,22.02~24.02,갱신,None,55000,,11650-160,사평대로 142,0,00142,00000,2121001,2,11650
1024,11650,서초동,서초푸르지오써밋,1311-10,59.92,2022,1,14,55961,0,2,2017,None,신규,None,,,11650-4550,서운로 201,0,00201,00000,3121016,1,11650
1025,11650,우면동,서초호반써밋,753,101.0482,2022,1,11,40000,210,23,2013,22.03~24.03,신규,None,,,11650-3963,양재대로2길 109,0,00109,00000,4163748,1,11650
1026,11650,방배동,프리우스,846-1,75.32,2022,1,15,65000,0,1,2004,22.02~24.02,갱신,사용,62000,,11650-761,방배로30길 84,0,00084,00000,4163265,1,11650
1027,11650,우면동,호반써밋서초파크뷰,789,59.93,2022,1,16,52500,0,10,2013,22.02~24.02,갱신,사용,50000,,11650-3976,양재대로2길 11,0,00011,00000,4163748,1,11650
1028,11650,반포동,반포자이,20-43,84.998,2022,1,15,155400,0,10,2009,22.02~24.02,갱신,사용,148000,,11650-3500,신반포로 270,0,00270,00000,3121017,2,11650
1029,11650,잠원동,한신,56-3,84.52,2022,1,15,78750,0,2,1992,22.02~24.02,갱신,사용,75000,,11650-145,잠원로 150,0,00150,00000,3121019,1,11650
1030,11650,서초동,롯데캐슬클래식,1312-3,74.3,2022,1,15,96600,0,21,2006,22.03~24.03,갱신,사용,92000,,11650-3300,서운로 200,0,00200,00000,3121016,1,11650
1031,11650,방배동,리첸시아방배,755-14,124.14,2022,1,15,93450,0,6,2010,22.02~24.02,갱신,사용,89000,,11650-3569,방배중앙로 204,0,00204,00000,3121011,1,11650
1032,11650,방배동,방배중앙센트레빌,3282,59.873,2022,1,14,50000,160,7,2021,22.02~24.02,신규,None,,,11650-4909,방배중앙로 158,0,00158,00000,3121011,1,11650
1033,11650,서초동,월드메르디앙(오페라),1450-1,150.476,2022,1,8,84000,0,1,2004,22.02~24.02,갱신,None,80000,,11650-705,반포대로4길 24,0,00024,00000,4163244,1,11650
1034,11650,반포동,반포리체,30-26,106.148,2022,1,8,141750,0,31,2010,None,None,None,,,11650-3617,고무래로 35,0,00035,00000,3121001,1,11650
1035,11650,서초동,서초대우아이빌,1675-11,35.307,2022,1,10,5000,78,12,2003,22.01~23.01,신규,None,,,11650-606,서초대로58길 10,0,00010,00000,4163421,1,11650
1036,11650,반포동,아크로리버파크,2-12,59.97,2022,1,14,65726,0,2,2016,None,신규,None,,,11650-4440,신반포로15길 19,0,00019,00000,4163450,0,11650
1037,11650,반포동,래미안퍼스티지,18-1,59.96,2022,1,14,44364,0,3,2009,None,신규,None,,,11650-3559,반포대로 275,0,00275,00000,2121003,2,11650
1038,11650,잠원동,한신타워,71-11,84.93,2022,1,8,89250,0,15,1996,22.02~24.02,None,None,,,11650-150,잠원로3길 8,0,00008,00000,4163527,1,11650
1039,11650,서초동,진흥아파트,1315,101.32,2022,1,14,65000,0,9,1979,22.03~24.03,갱신,None,55000,,11650-66,서초대로 385,0,00385,00000,2121002,2,11650
1040,11650,방배동,삼익,1018-1,89.12,2022,1,3,45000,0,4,1981,None,None,None,,,11650-305,효령로34길 79,0,00079,00000,4163634,1,11650
1041,11650,서초동,래미안서초에스티지,1332-13,59.99,2022,1,14,58375,0,5,2016,None,신규,None,,,11650-4470,서운로 107,0,00107,00000,3121016,0,11650
1042,11650,서초동,서초동대우디오빌프라임,1337-22,84.97,2022,1,13,60000,80,13,2005,22.02~24.02,신규,None,,,11650-3218,강남대로 321,0,00321,00000,2102001,4,11650
1043,11650,서초동,서초이오빌,1593-7,45.96,2022,1,12,28500,0,11,2003,22.01~23.01,갱신,None,27500,,11650-521,효령로53길 45,0,00045,00000,4163646,1,11650
1044,11650,서초동,아크로비스타,1685-3,165.27,2022,1,8,20000,650,27,2004,22.02~24.02,신규,None,,,11650-724,서초중앙로 188,0,00188,00000,3121024,3,11650
1045,11650,반포동,래미안퍼스티지,18-1,84.93,2022,1,8,210000,0,5,2009,22.02~24.02,신규,None,,,11650-3559,반포대로 275,0,00275,00000,2121003,2,11650
1046,11650,방배동,한신트리플,816-1,43.93,2022,1,4,29000,0,10,2004,22.01~24.01,갱신,None,29000,,11650-590,방배로33길 29,0,00029,00000,4163268,1,11650
1047,11650,방배동,방배아트자이,3278,84.9383,2022,1,14,105000,0,11,2018,None,None,None,,,11650-4706,명달로9길 57,0,00057,00000,4163195,0,11650
1048,11650,잠원동,신반포2,73,107.31,2022,1,13,90000,0,10,1978,22.03~24.03,신규,None,,,11650-117,신반포로23길 41,0,00041,00000,4163452,1,11650
1049,11650,반포동,반포미도,60-4,84.96,2022,1,8,63000,0,13,1987,22.02~24.02,갱신,사용,60000,,11650-172,서초중앙로29길 28,0,00028,00000,4163713,1,11650
1050,11650,반포동,한신서래,70-1,45.72,2022,1,14,55000,0,7,1987,22.03~24.03,신규,None,,,11650-232,사평대로28길 31,0,00031,00000,4163330,1,11650
1051,11650,서초동,래미안서초에스티지,1332-13,59.99,2022,1,14,58375,0,11,2016,None,신규,None,,,11650-4470,서운로 107,0,00107,00000,3121016,0,11650
1052,11650,반포동,반포리체,30-26,59.993,2022,1,14,35613,0,2,2010,None,신규,None,,,11650-3617,고무래로 35,0,00035,00000,3121001,1,11650
